Date,Adj Close,Close,High,Low,Open,Volume
2009-12-01,82.6186752319336,111.30000305175781,111.66000366210938,110.7300033569336,110.91999816894531,159613700
2009-12-02,82.5815658569336,111.25,112.01000213623047,110.91999816894531,111.27999877929688,132315100
2009-12-03,81.93579864501953,110.37999725341797,112.18000030517578,110.29000091552734,111.55000305175781,167324900
2009-12-04,82.40342712402344,111.01000213623047,112.37999725341797,110.04000091552734,111.83999633789062,274907800
2009-12-07,82.27725219726562,110.83999633789062,111.52999877929688,110.48999786376953,110.91000366210938,127973800
2009-12-08,81.36417388916016,109.61000061035156,110.7699966430664,109.2699966430664,110.04000091552734,169863700
2009-12-09,81.66854858398438,110.0199966430664,110.18000030517578,109.0199966430664,109.58000183105469,155063400
2009-12-10,82.1287612915039,110.63999938964844,111.12000274658203,110.44999694824219,110.69999694824219,138014600
2009-12-11,82.47764587402344,111.11000061035156,111.36000061035156,110.61000061035156,111.11000061035156,124854000
2009-12-14,83.04181671142578,111.87000274658203,112.0,111.12999725341797,111.87000274658203,107141500
2009-12-15,82.65579986572266,111.3499984741211,111.91999816894531,111.0,111.45999908447266,120408800
2009-12-16,82.78199768066406,111.5199966430664,112.12999725341797,111.2699966430664,111.80000305175781,155358200
2009-12-17,81.78728485107422,110.18000030517578,110.93000030517578,110.08000183105469,110.72000122070312,183390100
2009-12-18,82.2500228881836,110.20999908447266,110.30000305175781,109.27999877929688,110.19999694824219,174591200
2009-12-21,83.08586883544922,111.33000183105469,111.69999694824219,110.76000213623047,110.76000213623047,118039600
2009-12-22,83.38439178466797,111.7300033569336,111.97000122070312,111.43000030517578,111.56999969482422,91707500
2009-12-23,83.54862213134766,111.94999694824219,112.11000061035156,111.5,112.0,111783100
2009-12-24,83.94414520263672,112.4800033569336,112.5999984741211,112.0,112.19000244140625,39677500
2009-12-28,84.12326049804688,112.72000122070312,112.98999786376953,112.31999969482422,112.9000015258789,87508500
2009-12-29,84.00384521484375,112.55999755859375,113.02999877929688,112.55000305175781,113.01000213623047,80572500
2009-12-30,83.97396087646484,112.5199966430664,112.6500015258789,112.16999816894531,112.2300033569336,73138400
2009-12-31,83.1679458618164,111.44000244140625,112.80000305175781,111.38999938964844,112.7699966430664,90637900
2010-01-04,84.5784912109375,113.33000183105469,113.38999938964844,111.51000213623047,112.37000274658203,118944600
2010-01-05,84.8023681640625,113.62999725341797,113.68000030517578,112.8499984741211,113.26000213623047,111579900
2010-01-06,84.8620834350586,113.70999908447266,113.98999786376953,113.43000030517578,113.5199966430664,116074400
2010-01-07,85.2203369140625,114.19000244140625,114.33000183105469,113.18000030517578,113.5,131091100
2010-01-08,85.50389862060547,114.56999969482422,114.62000274658203,113.66000366210938,113.88999938964844,126402800
2010-01-11,85.623291015625,114.7300033569336,115.12999725341797,114.23999786376953,115.08000183105469,106375700
2010-01-12,84.82474517822266,113.66000366210938,114.20999908447266,113.22000122070312,113.97000122070312,163333500
2010-01-13,85.54122161865234,114.62000274658203,114.94000244140625,113.37000274658203,113.94999694824219,161822000
2010-01-14,85.77259826660156,114.93000030517578,115.13999938964844,114.41999816894531,114.48999786376953,115718800
2010-01-15,84.8098373413086,113.63999938964844,114.83999633789062,113.19999694824219,114.7300033569336,212283100
2010-01-19,85.86957550048828,115.05999755859375,115.12999725341797,113.58999633789062,113.62000274658203,139172700
2010-01-20,84.99642944335938,113.88999938964844,114.44999694824219,112.9800033569336,114.27999877929688,216490200
2010-01-21,83.36199188232422,111.69999694824219,114.2699966430664,111.55999755859375,113.91999816894531,344859600
2010-01-22,81.50373077392578,109.20999908447266,111.73999786376953,109.08999633789062,111.19999694824219,345942400
2010-01-25,81.9216537475586,109.7699966430664,110.41000366210938,109.41000366210938,110.20999908447266,186937500
2010-01-26,81.57833099365234,109.30999755859375,110.47000122070312,109.04000091552734,109.33999633789062,211168800
2010-01-27,81.96642303466797,109.83000183105469,110.08000183105469,108.33000183105469,109.16999816894531,271863600
2010-01-28,81.02607727050781,108.56999969482422,110.25,107.91000366210938,110.19000244140625,316104000
2010-01-29,80.14544677734375,107.38999938964844,109.80000305175781,107.22000122070312,109.04000091552734,310677600
2010-02-01,81.39178466796875,109.05999755859375,109.06999969482422,107.5,108.1500015258789,187865000
2010-02-02,82.37689208984375,110.37999725341797,110.58999633789062,108.87999725341797,109.26000213623047,216327900
2010-02-03,81.96642303466797,109.83000183105469,110.4800033569336,109.51000213623047,109.87999725341797,172730700
2010-02-04,79.43647003173828,106.44000244140625,109.02999877929688,106.41999816894531,108.9800033569336,356715700
2010-02-05,79.60064697265625,106.66000366210938,106.87999725341797,104.58000183105469,106.55999755859375,493585800
2010-02-08,79.0259780883789,105.88999938964844,107.33000183105469,105.80999755859375,106.73999786376953,224166900
2010-02-09,80.01854705810547,107.22000122070312,108.1500015258789,106.2699966430664,107.12999725341797,337820500
2010-02-10,79.86186218261719,107.01000213623047,107.5999984741211,106.11000061035156,107.05000305175781,240511500
2010-02-11,80.69768524169922,108.12999725341797,108.25,106.25,106.87000274658203,223591600
2010-02-12,80.6305160522461,108.04000091552734,108.0999984741211,106.51000213623047,106.98999786376953,304622100
2010-02-16,81.89924621582031,109.73999786376953,109.8499984741211,107.81999969482422,108.86000061035156,159317500
2010-02-17,82.2873306274414,110.26000213623047,110.41000366210938,109.73999786376953,110.2699966430664,168845100
2010-02-18,82.7724380493164,110.91000366210938,111.13999938964844,110.04000091552734,110.08000183105469,193708600
2010-02-19,82.94408416748047,111.13999938964844,111.56999969482422,110.36000061035156,110.62000274658203,222684900
2010-02-22,82.95899963378906,111.16000366210938,111.58000183105469,110.83000183105469,111.55000305175781,132346900
2010-02-23,81.95149230957031,109.80999755859375,111.19999694824219,109.5199966430664,110.86000061035156,207497000
2010-02-24,82.70524597167969,110.81999969482422,111.0,109.86000061035156,110.13999938964844,176350700
2010-02-25,82.59330749511719,110.66999816894531,110.75,108.94000244140625,109.23999786376953,259634700
2010-02-26,82.64555358886719,110.73999786376953,111.12000274658203,110.11000061035156,110.7699966430664,173589300
2010-03-01,83.5038070678711,111.88999938964844,112.0,111.16999816894531,111.19999694824219,147709700
2010-03-02,83.73516845703125,112.19999694824219,112.73999786376953,112.0,112.37000274658203,160992400
2010-03-03,83.80980682373047,112.30000305175781,112.97000122070312,112.0199966430664,112.48999786376953,150785000
2010-03-04,84.06352996826172,112.63999938964844,112.80000305175781,112.02999877929688,112.44999694824219,135770400
2010-03-05,85.26509094238281,114.25,114.33999633789062,113.0999984741211,113.37000274658203,176118800
2010-03-08,85.28002166748047,114.2699966430664,114.5199966430664,114.06999969482422,114.26000213623047,114631200
2010-03-09,85.42181396484375,114.45999908447266,114.98999786376953,113.87000274658203,113.93000030517578,154556700
2010-03-10,85.80240631103516,114.97000122070312,115.27999877929688,114.41000366210938,114.51000213623047,186088800
2010-03-11,86.16065979003906,115.44999694824219,115.4800033569336,114.3499984741211,114.69999694824219,160791100
2010-03-12,86.16807556152344,115.45999908447266,115.97000122070312,115.13999938964844,115.94999694824219,162074800
2010-03-15,86.19049072265625,115.48999786376953,115.56999969482422,114.5999984741211,115.26000213623047,146816800
2010-03-16,86.8770980834961,116.41000366210938,116.5199966430664,115.48999786376953,115.80999755859375,168673000
2010-03-17,87.39201354980469,117.0999984741211,117.4800033569336,116.41999816894531,116.76000213623047,177468100
2010-03-18,87.34725189208984,117.04000091552734,117.2699966430664,116.56999969482422,117.11000061035156,196509100
2010-03-19,86.90512084960938,115.97000122070312,117.29000091552734,115.5199966430664,115.97000122070312,226641100
2010-03-22,87.3697280883789,116.58999633789062,116.80000305175781,115.23999786376953,115.30999755859375,184477800
2010-03-23,87.98422241210938,117.41000366210938,117.51000213623047,116.37999725341797,116.76000213623047,182941600
2010-03-24,87.55706024169922,116.83999633789062,117.43000030517578,115.58000183105469,116.97000122070312,196072600
2010-03-25,87.41473388671875,116.6500015258789,118.16999816894531,116.51000213623047,117.62999725341797,223396300
2010-03-26,87.36222839355469,116.58000183105469,117.41999816894531,116.12000274658203,116.87000274658203,205808500
2010-03-29,87.91681671142578,117.31999969482422,117.52999877929688,116.69000244140625,117.16999816894531,134513500
2010-03-30,87.9767074584961,117.4000015258789,117.83000183105469,116.91000366210938,117.45999908447266,145772500
2010-03-31,87.67699432373047,117.0,117.5199966430664,116.61000061035156,116.94999694824219,161078700
2010-04-01,88.27648162841797,117.80000305175781,118.25,117.0999984741211,117.80000305175781,161215200
2010-04-05,88.99593353271484,118.76000213623047,118.83999633789062,117.91999816894531,118.25,105847600
2010-04-06,89.20571899414062,119.04000091552734,119.25,118.29000091552734,118.41999816894531,110384200
2010-04-07,88.6961441040039,118.36000061035156,119.36000061035156,117.80999755859375,118.80000305175781,184576300
2010-04-08,89.00336456298828,118.7699966430664,118.97000122070312,117.5999984741211,117.94999694824219,158704000
2010-04-09,89.58792114257812,119.55000305175781,119.5999984741211,118.80000305175781,119.0199966430664,133006500
2010-04-12,89.73026275634766,119.73999786376953,120.05000305175781,119.55999755859375,119.69999694824219,110279000
2010-04-13,89.79769897460938,119.83000183105469,120.04000091552734,119.0,119.62000274658203,125043600
2010-04-14,90.81688690185547,121.19000244140625,121.19000244140625,120.08000183105469,120.2699966430664,161609000
2010-04-15,90.8918228149414,121.29000091552734,121.56999969482422,120.94999694824219,120.98999786376953,144615300
2010-04-16,89.44551086425781,119.36000061035156,121.29000091552734,118.75,120.86000061035156,366786700
2010-04-19,89.7826919555664,119.80999755859375,119.93000030517578,118.47000122070312,119.01000213623047,217947800
2010-04-20,90.58454132080078,120.87999725341797,120.9800033569336,119.87000274658203,120.55999755859375,157708000
2010-04-21,90.4197006225586,120.66000366210938,121.2300033569336,119.98999786376953,120.94999694824219,192910100
2010-04-22,90.68950653076172,121.0199966430664,121.16999816894531,119.12000274658203,119.80999755859375,115360300
2010-04-23,91.28145599365234,121.80999755859375,121.86000061035156,120.62999725341797,120.94000244140625,177335500
2010-04-26,90.9367904663086,121.3499984741211,122.12000274658203,121.2300033569336,121.8499984741211,143457300
2010-04-27,88.78607940673828,118.4800033569336,121.33999633789062,118.25,120.6500015258789,355853300
2010-04-28,89.46050262451172,119.37999725341797,119.68000030517578,118.2699966430664,119.05000305175781,300674100
2010-04-29,90.56959533691406,120.86000061035156,121.11000061035156,120.06999969482422,120.0999984741211,193775000
2010-04-30,89.03337860107422,118.80999755859375,121.01000213623047,118.77999877929688,120.87999725341797,270000900
2010-05-03,90.18738555908203,120.3499984741211,120.68000030517578,119.19999694824219,119.37999725341797,182747900
2010-05-04,88.06665802001953,117.5199966430664,119.02999877929688,116.91999816894531,119.01000213623047,360353400
2010-05-05,87.5420913696289,116.81999969482422,117.80000305175781,115.97000122070312,116.55999755859375,328973200
2010-05-06,84.63451385498047,112.94000244140625,117.0,105.0,116.26000213623047,647356600
2010-05-07,83.37557220458984,111.26000213623047,113.7699966430664,109.41000366210938,112.63999938964844,637558800
2010-05-10,87.04753112792969,116.16000366210938,116.6500015258789,114.91000366210938,115.80999755859375,396159600
2010-05-11,86.80021667480469,115.83000183105469,117.36000061035156,114.91000366210938,115.06999969482422,317849800
2010-05-12,88.0141830444336,117.44999694824219,117.62000274658203,116.08999633789062,116.29000091552734,235607100
2010-05-13,86.92012786865234,115.98999786376953,117.68000030517578,115.88999938964844,117.12999725341797,234452500
2010-05-14,85.346435546875,113.88999938964844,115.33000183105469,112.87000274658203,115.12000274658203,345601400
2010-05-17,85.39137268066406,113.94999694824219,114.5199966430664,111.7699966430664,114.19999694824219,325739800
2010-05-18,84.22986602783203,112.4000015258789,115.22000122070312,112.02999877929688,114.87999725341797,360556800
2010-05-19,83.7502212524414,111.76000213623047,112.7699966430664,110.36000061035156,111.7699966430664,394742700
2010-05-20,80.58788299560547,107.54000091552734,109.88999938964844,107.47000122070312,109.37999725341797,530418300
2010-05-21,81.76439666748047,109.11000061035156,109.37999725341797,105.36000061035156,105.91000366210938,500909400
2010-05-24,80.7153091430664,107.70999908447266,109.38999938964844,107.61000061035156,108.5199966430664,269823000
2010-05-25,80.79769897460938,107.81999969482422,107.87000274658203,104.37999725341797,105.11000061035156,396505200
2010-05-26,80.31059265136719,107.16999816894531,109.47000122070312,106.8499984741211,108.4800033569336,349719300
2010-05-27,83.00090026855469,110.76000213623047,110.80000305175781,108.77999877929688,109.19000244140625,300870500
2010-05-28,81.959228515625,109.37000274658203,110.72000122070312,108.8499984741211,110.63999938964844,297933500
